category,name,address,city,state,zip,confidence
grocery_store,StoneRidge Piggly Wiggly Kaukauna,300 E Ann St,Kaukauna,WI,54130,0.99
supermarket,Dick's Family Foods,W647 Knight Dr,Sherwood,WI,54169,0.95
grocery_store,Pick 'n Save,1900 Jackson St,Oshkosh,WI,54901,0.99
grocery_store,Oshkosh Mediterranean FOOD Market | Oshkosh WI,914 E Murdock Ave,Oshkosh,WI,54901,0.95
grocery_store,Pick 'n Save,1940 S Koeller St,Oshkosh,WI,54902,0.99
grocery_store,Golden Ocean Foods,1014 Ohio St,Oshkosh,WI,54902,0.96
organic_grocery_store,Oshkosh Food Co-op,155 Jackson St,Oshkosh,WI,54901,0.96
grocery_store,Wagner Market,502 N Main St,Oshkosh,WI,54901,0.93
grocery_store,Giese's Country Market,N9564 Van Dyne Rd,Van Dyne,WI,54979,0.96
grocery_store,Los Compadres Meat Market,550 Prospect Ave,North Fond du Lac,WI,54937,0.95
supermarket,Walmart Fond Du Lac,377 N Rolling Meadows Dr,Fond du Lac,WI,54937,0.95
grocery_store,La Esperanza,306 N Main St,Fond du Lac,WI,54935,0.96
grocery_store,Milk Specialties Global - Fond du Lac,325 Tompkins St,Fond du Lac,WI,54935,0.96
grocery_store,Pick 'n Save,55 W Pioneer Rd,Fond du Lac,WI,54935,0.99
grocery_store,Save A Lot,794 S Main St,Fond du Lac,WI,54935,0.99
grocery_store,Piggly Wiggly (Wisconsin & Illinois),131 University Dr,Fond du Lac,WI,54935,0.95
grocery_store,Festival Foods,1125 E Johnson St,Fond du Lac,WI,54935,0.99
grocery_store,Piggly Wiggly,450 Grandview Ave,Campbellsport,WI,53010,0.95
supermarket,Tietz's Piggly Wiggly,1411 Eastern Ave,Plymouth,WI,53073,0.96
grocery_store,Pick 'n Save,2643 Eastern Ave,Plymouth,WI,53073,0.99
grocery_store,Drewry Farms Maple Products,W5762 Winooski Rd,Plymouth,WI,53073,0.95
supermarket,Walmart Chilton,810 S Irish Rd,Chilton,WI,53014,0.95
grocery_store,Piggly Wiggly,2243 Calumet Dr,New Holstein,WI,53061,0.95
supermarket,Piggly Wiggly,80 E Park Ave,Kiel,WI,53042,0.96
supermarket,Meijer,1818 S Rapids Rd,Manitowoc,WI,54220,0.99
grocery_store,ALDI USA,4111 Harbor Town Ln,Manitowoc,WI,54220,0.99
grocery_store,Festival Foods,2151 42nd St,Manitowoc,WI,54220,0.99
grocery_store,Pick 'n Save,3300 Calumet Ave,Manitowoc,WI,54220,0.99
grocery_store,Ann Asian Market,1035 S 30th St,Manitowoc,WI,54220,0.96
grocery_store,Nutrients Inc,1300 Dewey St,Manitowoc,WI,54220,0.96
grocery_store,Old Wisconsin,4036 Hidden Creek Ct,Sheboygan,WI,53083,0.91
supermarket,Walmart Sheboygan - Vanguard Dr,4433 Vanguard Dr,Sheboygan,WI,53083,0.96
supermarket,Tietz’s Piggly Wiggly,2905 N 15th St,Sheboygan,WI,53083,0.92
grocery_store,Rosa’s Bakery,2525 N 15th St,Sheboygan,WI,53083,0.95
grocery_store,Woodlake Market,795 Woodlake Rd,Kohler,WI,53044,0.99
grocery_store,Pick 'n Save,1317 N 25th St,Sheboygan,WI,53081,0.99
supermarket,Meijer,924 N Taylor Dr,Sheboygan,WI,53081,0.99
grocery_store,Festival Foods,595 S Taylor Dr,Sheboygan,WI,53081,0.99
grocery_store,ALDI USA,919 S Taylor Dr,Sheboygan,WI,53081,0.99
grocery_store,Old World Creamery,1606 Erie Ave,Sheboygan,WI,53081,0.99
grocery_store,Toy's Grocery Store,1922 N 15th St,Sheboygan,WI,53081,0.95
supermarket,Walmart Sheboygan - S Taylor Dr,3711 S Taylor Dr,Sheboygan,WI,53081,0.95
grocery_store,Piggly Wiggly Midwest,3124 S Business Dr,Sheboygan,WI,53081,0.95
grocery_store,Union Asian Market,2022 S 17th St,Sheboygan,WI,53081,0.95
supermarket,Lucky Star Food Market,2919 S 12th St,Sheboygan,WI,53081,0.96
grocery_store,Thegeneralstore Gibbsville,N3125 WI-32,Sheboygan Falls,WI,53085,0.91
grocery_store,Subco Foods Inc,4350 S Taylor Dr,Sheboygan,WI,53081,0.96
grocery_store,Mentink's Market,118 N 9th St,Oostburg,WI,53070,0.96
grocery_store,Piggly Wiggly,118 N 9th St,Oostburg,WI,53070,0.95
grocery_store,North 8th Oriental Store,2002 N 8th St,Sheboygan,WI,53081,0.96
supermarket,Fox Bros. Piggly Wiggly,101 W Seven Hills Rd,Port Washington,WI,53074,0.96
supermarket,Sendik's,,,,,0.92
grocery_store,European Food & Gifts,3557 N Oakland Ave,Milwaukee,WI,53211,0.95
grocery_store,Shirazi Market,2864 N Oakland Ave,Milwaukee,WI,53211,0.96
grocery_store,Piggly Wiggly,1234 WI-175,Richfield,WI,53033,0.96
grocery_store,Pick n Save,N112W16200 Mequon Rd,Germantown,WI,53022,0.99
grocery_store,Pick 'N Save Money Services,N65W24838 Main St,Sussex,WI,53089,0.99
grocery_store,Pick 'n Save,1405 Capitol Dr,Pewaukee,WI,53072,0.99
supermarket,Walmart Pewaukee,411 Pewaukee Rd,Pewaukee,WI,53072,0.99
grocery_store,ALDI USA,1201 George Towne Dr,Pewaukee,WI,53072,0.99
grocery_store,Metro Market,N95W18351 County Line Rd,Menomonee Falls,WI,53051,0.99
grocery_store,"Woodman's - Menomonee Falls, WI",W124N8145 WI-145,Menomonee Falls,WI,53051,0.91
grocery_store,Piggly Wiggly,N81W15182 Appleton Ave,Menomonee Falls,WI,53051,0.96
grocery_store,Sendik's Fine Foods,18985 W Capitol Dr,Brookfield,WI,53045,0.99
grocery_store,Pick 'n Save Pharmacy,17295 W Capitol Dr,Brookfield,WI,53045,0.99
grocery_store,Street Level Food Marketing LLC,N56W13445 W Silver Spring Dr,Menomonee Falls,WI,53051,0.96
grocery_store,"Metro Market (12735 W Capitol Dr, Brookfield)",12735 W Capitol Dr,Brookfield,WI,53005,0.99
grocery_store,Jimmy The Popcorn Man,W64N707 Washington Ave,Cedarburg,WI,53012,0.96
grocery_store,Nieman Markets,14335 N Wauwatosa Rd,Mequon,WI,53097,0.95
supermarket,Piggly Wiggly,6111 W Mequon Rd,Mequon,WI,53092,0.96
grocery_store,Sendik's Food Market,2195 1st Ave,Grafton,WI,53024,0.99
grocery_store,Pick 'n Save,301 Falls Rd,Grafton,WI,53024,0.99
grocery_store,ALDI USA,1120 N Port Washington Rd,Grafton,WI,53024,0.99
grocery_store,Metro Market,11558 N Port Washington Rd,Mequon,WI,53092,0.99
grocery_store,ALDI USA,N79W12501 Leon Rd,Menomonee Falls,WI,53051,0.99
grocery_store,J&s African Center,8522 W Brown Deer Rd,Milwaukee,WI,53224,0.96
grocery_store,ALDI USA,6720 W Brown Deer Rd,Brown Deer,WI,53223,0.99
grocery_store,Sendik's Support Center,7225 W Marcia Rd,Milwaukee,WI,53223,0.95
supermarket,Walmart Supercenter Brown Deer,6300 W Brown Deer Rd,Brown Deer,WI,53223,0.99
grocery_store,Adom African Market,8084 N 76th St,Milwaukee,WI,53223,0.95
grocery_store,Pick 'n Save,7401 W Good Hope Rd,Milwaukee,WI,53223,0.99
